SampleID	NERR	prev_sample_name	Quarter_txt	Quarter_num	Replicate	Sample.Site	NERR_TYPE	NERR_LONG	SITE	LAT	LONG	HAB_TYPE	Region	Ocean	North_South	input	filtered	percentage_of_input_passed_filter	denoised	merged	percentage_of_input_merged	non.chimeric	percentage_of_input_non.chimeric	Site_Corrected	NERR_SITE_QTR	NERR_SITE_QTR_REP	SWMP_ID	datenum	yr	mnth	day	lub_date	met	wc	nut	Temp_Min.	Temp_Median	Temp_Mean	Temp_Max.	SpCond_Min.	SpCond_Median	SpCond_Mean	SpCond_Max.	Sal_Min.	Sal_Median	Sal_Mean	Sal_Max.	DO_pct_Min.	DO_pct_Median	DO_pct_Mean	DO_pct_Max.	DO_mgl_Min.	DO_mgl_Median	DO_mgl_Mean	DO_mgl_Max.	Depth_Min.	Depth_Median	Depth_Mean	Depth_Max.	pH_Min.	pH_Median	pH_Mean	pH_Max.	Turb_Min.	Turb_Median	Turb_Mean	Turb_Max.	days_since_wc	ATemp_Min.	ATemp_Median	ATemp_Mean	ATemp_Max.	WSpd_Min.	WSpd_Median	WSpd_Mean	WSpd_Max.	MaxWSpd_Min.	MaxWSpd_Median	MaxWSpd_Mean	MaxWSpd_Max.	TotPAR_Min.	TotPAR_Median	TotPAR_Mean	TotPAR_Max.	TotPrcp_Min.	TotPrcp_Median	TotPrcp_Mean	TotPrcp_Max.	days_since_met	PO4F_Min.	PO4F_Median	PO4F_Mean	PO4F_Max.	NH4F_Min.	NH4F_Median	NH4F_Mean	NH4F_Max.	NO23F_Min.	NO23F_Median	NO23F_Mean	NO23F_Max.	CHLA_N_Min.	CHLA_N_Median	CHLA_N_Mean	CHLA_N_Max.	days_since_nut	salinity	Temp_Min..1	Temp_Median.1	Temp_Mean.1	Temp_Max..1	SpCond_Min..1	SpCond_Median.1	SpCond_Mean.1	SpCond_Max..1	Sal_Min..1	Sal_Median.1	Sal_Mean.1	Sal_Max..1	DO_pct_Min..1	DO_pct_Median.1	DO_pct_Mean.1	DO_pct_Max..1	DO_mgl_Min..1	DO_mgl_Median.1	DO_mgl_Mean.1	DO_mgl_Max..1	Depth_Min..1	Depth_Median.1	Depth_Mean.1	Depth_Max..1	pH_Min..1	pH_Median.1	pH_Mean.1	pH_Max..1	Turb_Min..1	Turb_Median.1	Turb_Mean.1	Turb_Max..1	days_since_wc.1	ATemp_Min..1	ATemp_Median.1	ATemp_Mean.1	ATemp_Max..1	WSpd_Min..1	WSpd_Median.1	WSpd_Mean.1	WSpd_Max..1	MaxWSpd_Min..1	MaxWSpd_Median.1	MaxWSpd_Mean.1	MaxWSpd_Max..1	TotPAR_Min..1	TotPAR_Median.1	TotPAR_Mean.1	TotPAR_Max..1	TotPrcp_Min..1	TotPrcp_Median.1	TotPrcp_Mean.1	TotPrcp_Max..1	days_since_met.1	PO4F_Min..1	PO4F_Median.1	PO4F_Mean.1	PO4F_Max..1	NH4F_Min..1	NH4F_Median.1	NH4F_Mean.1	NH4F_Max..1	NO23F_Min..1	NO23F_Median.1	NO23F_Mean.1	NO23F_Max..1	CHLA_N_Min..1	CHLA_N_Median.1	CHLA_N_Mean.1	CHLA_N_Max..1	days_since_nut.1
PBGSw0809231	PB	PBGSw0809231	Aug_23	6	1	GS	PBGS	Gong_Surface	GS	48.5575	-122.5725	large_channel_outside_of_bay	N-Pacific	Pacific	North	162027	158393	97.76	157959	156962	96.87	155651	96.06	PBGS	PBGS_Q6	PBGS_Q6_1	PDBGS	80923	23	8	9	8/9/23	pdbgsmet	pdbgswq	pdbgsnut	12.6	13.1	13.28688525	14.4	47.2	47.85	47.77213115	47.96	30.7	31.1	31.1	31.2	82.3	93.1	91.73442623	96.8	7.2	8	7.918032787	8.3	0.83	0.84	0.841803279	0.86	7.8	7.9	7.896721311	7.9	2	2	2	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0589	0.0589	0.0589	0.0589	0.0206	0.0206	0.0206	0.0206	0.1456	0.1471	0.1471	0.1486	2.93	2.945	2.945	2.96	0	S	12.6	13.1	13.28688525	14.4	47.2	47.85	47.77213115	47.96	30.7	31.1	31.1	31.2	82.3	93.1	91.73442623	96.8	7.2	8	7.918032787	8.3	0.83	0.84	0.841803279	0.86	7.8	7.9	7.896721311	7.9	2	2	2	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0589	0.0589	0.0589	0.0589	0.0206	0.0206	0.0206	0.0206	0.1456	0.1471	0.1471	0.1486	2.93	2.945	2.945	2.96	0
PBGSw0809232	PB	PBGSw0809232	Aug_23	6	2	GS	PBGS	Gong_Surface	GS	48.5575	-122.5725	large_channel_outside_of_bay	N-Pacific	Pacific	North	235262	231412	98.36	230775	228840	97.27	226809	96.41	PBGS	PBGS_Q6	PBGS_Q6_2	PDBGS	80923	23	8	9	8/9/23	pdbgsmet	pdbgswq	pdbgsnut	12.6	13.1	13.28688525	14.4	47.2	47.85	47.77213115	47.96	30.7	31.1	31.1	31.2	82.3	93.1	91.73442623	96.8	7.2	8	7.918032787	8.3	0.83	0.84	0.841803279	0.86	7.8	7.9	7.896721311	7.9	2	2	2	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0589	0.0589	0.0589	0.0589	0.0206	0.0206	0.0206	0.0206	0.1456	0.1471	0.1471	0.1486	2.93	2.945	2.945	2.96	0	S	12.6	13.1	13.28688525	14.4	47.2	47.85	47.77213115	47.96	30.7	31.1	31.1	31.2	82.3	93.1	91.73442623	96.8	7.2	8	7.918032787	8.3	0.83	0.84	0.841803279	0.86	7.8	7.9	7.896721311	7.9	2	2	2	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0589	0.0589	0.0589	0.0589	0.0206	0.0206	0.0206	0.0206	0.1456	0.1471	0.1471	0.1486	2.93	2.945	2.945	2.96	0
PBGSw0809233	PB	PBGSw0809233	Aug_23	6	3	GS	PBGS	Gong_Surface	GS	48.5575	-122.5725	large_channel_outside_of_bay	N-Pacific	Pacific	North	33100	32521	98.25	32402	32067	96.88	31897	96.37	PBGS	PBGS_Q6	PBGS_Q6_3	PDBGS	80923	23	8	9	8/9/23	pdbgsmet	pdbgswq	pdbgsnut	12.6	13.1	13.28688525	14.4	47.2	47.85	47.77213115	47.96	30.7	31.1	31.1	31.2	82.3	93.1	91.73442623	96.8	7.2	8	7.918032787	8.3	0.83	0.84	0.841803279	0.86	7.8	7.9	7.896721311	7.9	2	2	2	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0589	0.0589	0.0589	0.0589	0.0206	0.0206	0.0206	0.0206	0.1456	0.1471	0.1471	0.1486	2.93	2.945	2.945	2.96	0	S	12.6	13.1	13.28688525	14.4	47.2	47.85	47.77213115	47.96	30.7	31.1	31.1	31.2	82.3	93.1	91.73442623	96.8	7.2	8	7.918032787	8.3	0.83	0.84	0.841803279	0.86	7.8	7.9	7.896721311	7.9	2	2	2	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0589	0.0589	0.0589	0.0589	0.0206	0.0206	0.0206	0.0206	0.1456	0.1471	0.1471	0.1486	2.93	2.945	2.945	2.96	0
PBJEw0809231	PB	PBJEw0809231	Aug_23	6	1	JE	PBJE	Joe_Leary	JE	48.5181583	-122.47427	Freshwater_slough	N-Pacific	Pacific	North	29729	29286	98.51	28882	28533	95.98	28403	95.54	PBJT	PBJT_Q6	PBJT_Q6_1	PDBJT	80923	23	8	9	8/9/23	pdbjtmet	pdbjtwq	pdbjtnut	19.6	20.6	20.67916667	22.3	0.96	5.63	5.716458333	17.2	0.5	3.1	3.164583333	10.2	7.4	43.15	44.44375	82.8	0.7	3.85	3.909375	7.3	0.36	0.63	0.610520833	0.81	6.9	7	7.021875	7.3	2	35	25.08333333	53	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0044	0.0045	0.0045	0.0046	0.0226	0.02275	0.02275	0.0229	0.0024	0.00285	0.00285	0.0033	7.08	7.565	7.565	8.05	0	B	19.6	20.6	20.67916667	22.3	0.96	5.63	5.716458333	17.2	0.5	3.1	3.164583333	10.2	7.4	43.15	44.44375	82.8	0.7	3.85	3.909375	7.3	0.36	0.63	0.610520833	0.81	6.9	7	7.021875	7.3	2	35	25.08333333	53	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0044	0.0045	0.0045	0.0046	0.0226	0.02275	0.02275	0.0229	0.0024	0.00285	0.00285	0.0033	7.08	7.565	7.565	8.05	0
PBJEw0809232	PB	PBJEw0809232	Aug_23	6	2	JE	PBJE	Joe_Leary	JE	48.5181583	-122.47427	Freshwater_slough	N-Pacific	Pacific	North	52403	51532	98.34	50847	50058	95.53	49889	95.2	PBJT	PBJT_Q6	PBJT_Q6_2	PDBJT	80923	23	8	9	8/9/23	pdbjtmet	pdbjtwq	pdbjtnut	19.6	20.6	20.67916667	22.3	0.96	5.63	5.716458333	17.2	0.5	3.1	3.164583333	10.2	7.4	43.15	44.44375	82.8	0.7	3.85	3.909375	7.3	0.36	0.63	0.610520833	0.81	6.9	7	7.021875	7.3	2	35	25.08333333	53	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0044	0.0045	0.0045	0.0046	0.0226	0.02275	0.02275	0.0229	0.0024	0.00285	0.00285	0.0033	7.08	7.565	7.565	8.05	0	B	19.6	20.6	20.67916667	22.3	0.96	5.63	5.716458333	17.2	0.5	3.1	3.164583333	10.2	7.4	43.15	44.44375	82.8	0.7	3.85	3.909375	7.3	0.36	0.63	0.610520833	0.81	6.9	7	7.021875	7.3	2	35	25.08333333	53	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0044	0.0045	0.0045	0.0046	0.0226	0.02275	0.02275	0.0229	0.0024	0.00285	0.00285	0.0033	7.08	7.565	7.565	8.05	0
PBJEw0809233	PB	PBJEw0809233	Aug_23	6	3	JE	PBJE	Joe_Leary	JE	48.5181583	-122.47427	Freshwater_slough	N-Pacific	Pacific	North	68294	67185	98.38	66555	65807	96.36	65409	95.78	PBJT	PBJT_Q6	PBJT_Q6_3	PDBJT	80923	23	8	9	8/9/23	pdbjtmet	pdbjtwq	pdbjtnut	19.6	20.6	20.67916667	22.3	0.96	5.63	5.716458333	17.2	0.5	3.1	3.164583333	10.2	7.4	43.15	44.44375	82.8	0.7	3.85	3.909375	7.3	0.36	0.63	0.610520833	0.81	6.9	7	7.021875	7.3	2	35	25.08333333	53	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0044	0.0045	0.0045	0.0046	0.0226	0.02275	0.02275	0.0229	0.0024	0.00285	0.00285	0.0033	7.08	7.565	7.565	8.05	0	B	19.6	20.6	20.67916667	22.3	0.96	5.63	5.716458333	17.2	0.5	3.1	3.164583333	10.2	7.4	43.15	44.44375	82.8	0.7	3.85	3.909375	7.3	0.36	0.63	0.610520833	0.81	6.9	7	7.021875	7.3	2	35	25.08333333	53	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0044	0.0045	0.0045	0.0046	0.0226	0.02275	0.02275	0.0229	0.0024	0.00285	0.00285	0.0033	7.08	7.565	7.565	8.05	0
SFCCw0823231	SF	SFCCw0823231	Aug_23	6	1	CC	SFCC	China_Camp	CC	38.001247	-122.46036	estuary_tidal_flat	N-Pacific	Pacific	North	86010	84590	98.35	84313	83790	97.42	83567	97.16	SFCC	SFCC_Q6	SFCC_Q6_1	SFBCC	82323	23	8	23	8/23/23	sfbccmet	sfbccwq	sfbccnut	19.6	21.4	21.75	24.3	35.27	37.65	38.49041667	44.3	22.2	23.9	24.51770833	28.7	72.2	86.8	90.2375	115.4	5.6	6.7	6.875	8.6	0.59	1.275	1.299270833	2.02	7.5	7.8	7.75625	8	5	20	37.4375	754	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.071	0.071	0.071	0.071	0.1	0.1065	0.1065	0.113	0.085	0.0865	0.0865	0.088	2.9	3.05	3.05	3.2	0	S	19.6	21.4	21.75	24.3	35.27	37.65	38.49041667	44.3	22.2	23.9	24.51770833	28.7	72.2	86.8	90.2375	115.4	5.6	6.7	6.875	8.6	0.59	1.275	1.299270833	2.02	7.5	7.8	7.75625	8	5	20	37.4375	754	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.071	0.071	0.071	0.071	0.1	0.1065	0.1065	0.113	0.085	0.0865	0.0865	0.088	2.9	3.05	3.05	3.2	0
SFCCw0823232	SF	SFCCw0823232	Aug_23	6	2	CC	SFCC	China_Camp	CC	38.001247	-122.46036	estuary_tidal_flat	N-Pacific	Pacific	North	87596	85961	98.13	85737	85226	97.29	84882	96.9	SFCC	SFCC_Q6	SFCC_Q6_2	SFBCC	82323	23	8	23	8/23/23	sfbccmet	sfbccwq	sfbccnut	19.6	21.4	21.75	24.3	35.27	37.65	38.49041667	44.3	22.2	23.9	24.51770833	28.7	72.2	86.8	90.2375	115.4	5.6	6.7	6.875	8.6	0.59	1.275	1.299270833	2.02	7.5	7.8	7.75625	8	5	20	37.4375	754	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.071	0.071	0.071	0.071	0.1	0.1065	0.1065	0.113	0.085	0.0865	0.0865	0.088	2.9	3.05	3.05	3.2	0	S	19.6	21.4	21.75	24.3	35.27	37.65	38.49041667	44.3	22.2	23.9	24.51770833	28.7	72.2	86.8	90.2375	115.4	5.6	6.7	6.875	8.6	0.59	1.275	1.299270833	2.02	7.5	7.8	7.75625	8	5	20	37.4375	754	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.071	0.071	0.071	0.071	0.1	0.1065	0.1065	0.113	0.085	0.0865	0.0865	0.088	2.9	3.05	3.05	3.2	0
SFCCw0823233	SF	SFCCw0823233	Aug_23	6	3	CC	SFCC	China_Camp	CC	38.001247	-122.46036	estuary_tidal_flat	N-Pacific	Pacific	North	25023	24685	98.65	24582	24408	97.54	24360	97.35	SFCC	SFCC_Q6	SFCC_Q6_3	SFBCC	82323	23	8	23	8/23/23	sfbccmet	sfbccwq	sfbccnut	19.6	21.4	21.75	24.3	35.27	37.65	38.49041667	44.3	22.2	23.9	24.51770833	28.7	72.2	86.8	90.2375	115.4	5.6	6.7	6.875	8.6	0.59	1.275	1.299270833	2.02	7.5	7.8	7.75625	8	5	20	37.4375	754	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.071	0.071	0.071	0.071	0.1	0.1065	0.1065	0.113	0.085	0.0865	0.0865	0.088	2.9	3.05	3.05	3.2	0	S	19.6	21.4	21.75	24.3	35.27	37.65	38.49041667	44.3	22.2	23.9	24.51770833	28.7	72.2	86.8	90.2375	115.4	5.6	6.7	6.875	8.6	0.59	1.275	1.299270833	2.02	7.5	7.8	7.75625	8	5	20	37.4375	754	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.071	0.071	0.071	0.071	0.1	0.1065	0.1065	0.113	0.085	0.0865	0.0865	0.088	2.9	3.05	3.05	3.2	0
SFEPw0821231	SF	SFEPw0821231	Aug_23	6	1	EP	SFEP	EOS_Pier	EP	37.891551	-122.44641	estuary_open_bay_pier	N-Pacific	Pacific	North	127610	125489	98.34	125150	124343	97.44	123841	97.05	SFEP	SFEP_Q6	SFEP_Q6_1		82123	23	8	21	8/21/23	met	wq	nut	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SFEPw0821232	SF	SFEPw0821232	Aug_23	6	2	EP	SFEP	EOS_Pier	EP	37.891551	-122.44641	estuary_open_bay_pier	N-Pacific	Pacific	North	164669	160949	97.74	160611	159751	97.01	158873	96.48	SFEP	SFEP_Q6	SFEP_Q6_2		82123	23	8	21	8/21/23	met	wq	nut	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SFEPw0821233	SF	SFEPw0821233	Aug_23	6	3	EP	SFEP	EOS_Pier	EP	37.891551	-122.44641	estuary_open_bay_pier	N-Pacific	Pacific	North	172684	169901	98.39	169487	168050	97.32	167164	96.8	SFEP	SFEP_Q6	SFEP_Q6_3		82123	23	8	21	8/21/23	met	wq	nut	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SFFMw0822231	SF	SFFMw0822231	Aug_23	6	1	FM	SFFM	First_Mallard	FM	38.194917	-122.03278	estuary_tidal_channel_creek	N-Pacific	Pacific	North	12730	12519	98.34	12290	12085	94.93	11920	93.64	SFFM	SFFM_Q6	SFFM_Q6_1	SFBFM	82223	23	8	22	8/22/23	sfbfmmet	sfbfmwq	sfbfmnut	22.5	23.45	23.51875	25	4.7	6.885	6.669479167	7.26	2.5	3.8	3.658333333	4	48.2	63.7	62.73854167	70.9	4	5.3	5.219791667	5.9	1.45	2.06	2.037916667	2.64	7.2	7.3	7.3375	7.4	19	23	23.64583333	35	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.101	0.101	0.101	0.101	0.08	0.082	0.082	0.084	0.37	0.373	0.373	0.376	2.5	2.55	2.55	2.6	0	B	22.5	23.45	23.51875	25	4.7	6.885	6.669479167	7.26	2.5	3.8	3.658333333	4	48.2	63.7	62.73854167	70.9	4	5.3	5.219791667	5.9	1.45	2.06	2.037916667	2.64	7.2	7.3	7.3375	7.4	19	23	23.64583333	35	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.101	0.101	0.101	0.101	0.08	0.082	0.082	0.084	0.37	0.373	0.373	0.376	2.5	2.55	2.55	2.6	0
SFFMw0822232	SF	SFFMw0822232	Aug_23	6	2	FM	SFFM	First_Mallard	FM	38.194917	-122.03278	estuary_tidal_channel_creek	N-Pacific	Pacific	North	23121	22735	98.33	22448	22141	95.76	21880	94.63	SFFM	SFFM_Q6	SFFM_Q6_2	SFBFM	82223	23	8	22	8/22/23	sfbfmmet	sfbfmwq	sfbfmnut	22.5	23.45	23.51875	25	4.7	6.885	6.669479167	7.26	2.5	3.8	3.658333333	4	48.2	63.7	62.73854167	70.9	4	5.3	5.219791667	5.9	1.45	2.06	2.037916667	2.64	7.2	7.3	7.3375	7.4	19	23	23.64583333	35	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.101	0.101	0.101	0.101	0.08	0.082	0.082	0.084	0.37	0.373	0.373	0.376	2.5	2.55	2.55	2.6	0	B	22.5	23.45	23.51875	25	4.7	6.885	6.669479167	7.26	2.5	3.8	3.658333333	4	48.2	63.7	62.73854167	70.9	4	5.3	5.219791667	5.9	1.45	2.06	2.037916667	2.64	7.2	7.3	7.3375	7.4	19	23	23.64583333	35	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.101	0.101	0.101	0.101	0.08	0.082	0.082	0.084	0.37	0.373	0.373	0.376	2.5	2.55	2.55	2.6	0
SFFMw0822233	SF	SFFMw0822233	Aug_23	6	3	FM	SFFM	First_Mallard	FM	38.194917	-122.03278	estuary_tidal_channel_creek	N-Pacific	Pacific	North	27064	26627	98.39	26279	25826	95.43	25439	94	SFFM	SFFM_Q6	SFFM_Q6_3	SFBFM	82223	23	8	22	8/22/23	sfbfmmet	sfbfmwq	sfbfmnut	22.5	23.45	23.51875	25	4.7	6.885	6.669479167	7.26	2.5	3.8	3.658333333	4	48.2	63.7	62.73854167	70.9	4	5.3	5.219791667	5.9	1.45	2.06	2.037916667	2.64	7.2	7.3	7.3375	7.4	19	23	23.64583333	35	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.101	0.101	0.101	0.101	0.08	0.082	0.082	0.084	0.37	0.373	0.373	0.376	2.5	2.55	2.55	2.6	0	B	22.5	23.45	23.51875	25	4.7	6.885	6.669479167	7.26	2.5	3.8	3.658333333	4	48.2	63.7	62.73854167	70.9	4	5.3	5.219791667	5.9	1.45	2.06	2.037916667	2.64	7.2	7.3	7.3375	7.4	19	23	23.64583333	35	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.101	0.101	0.101	0.101	0.08	0.082	0.082	0.084	0.37	0.373	0.373	0.376	2.5	2.55	2.55	2.6	0
SFGCw0823231	SF	SFGCw0823231	Aug_23	6	1	GC	SFGC	Gallinas_Creek	GC	38.015917	-122.5085	estuary_tidal_channel_creek	N-Pacific	Pacific	North	108167	105718	97.74	105355	104667	96.76	104207	96.34	SFGC	SFGC_Q6	SFGC_Q6_1	SFBGC	82323	23	8	23	8/23/23	sfbgcmet	sfbgcwq	sfbgcnut	22.3	24.2	24.44	26.8	38.55	38.91	38.96705263	39.22	24.5	24.8	24.80842105	25	28.3	59.8	65.25684211	114	2.1	4.4	4.702105263	7.9	NA	NA	NA	NA	7.2	7.4	7.391578947	7.7	16	27	31.65263158	231	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.127	0.1275	0.1275	0.128	0.198	0.2	0.2	0.202	0.088	0.0905	0.0905	0.093	5.4	5.55	5.55	5.7	0	B	22.3	24.2	24.44	26.8	38.55	38.91	38.96705263	39.22	24.5	24.8	24.80842105	25	28.3	59.8	65.25684211	114	2.1	4.4	4.702105263	7.9	NA	NA	NaN	NA	7.2	7.4	7.391578947	7.7	16	27	31.65263158	231	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.127	0.1275	0.1275	0.128	0.198	0.2	0.2	0.202	0.088	0.0905	0.0905	0.093	5.4	5.55	5.55	5.7	0
SFGCw0823232	SF	SFGCw0823232	Aug_23	6	2	GC	SFGC	Gallinas_Creek	GC	38.015917	-122.5085	estuary_tidal_channel_creek	N-Pacific	Pacific	North	104509	102937	98.5	102682	102051	97.65	101635	97.25	SFGC	SFGC_Q6	SFGC_Q6_2	SFBGC	82323	23	8	23	8/23/23	sfbgcmet	sfbgcwq	sfbgcnut	22.3	24.2	24.44	26.8	38.55	38.91	38.96705263	39.22	24.5	24.8	24.80842105	25	28.3	59.8	65.25684211	114	2.1	4.4	4.702105263	7.9	NA	NA	NA	NA	7.2	7.4	7.391578947	7.7	16	27	31.65263158	231	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.127	0.1275	0.1275	0.128	0.198	0.2	0.2	0.202	0.088	0.0905	0.0905	0.093	5.4	5.55	5.55	5.7	0	B	22.3	24.2	24.44	26.8	38.55	38.91	38.96705263	39.22	24.5	24.8	24.80842105	25	28.3	59.8	65.25684211	114	2.1	4.4	4.702105263	7.9	NA	NA	NaN	NA	7.2	7.4	7.391578947	7.7	16	27	31.65263158	231	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.127	0.1275	0.1275	0.128	0.198	0.2	0.2	0.202	0.088	0.0905	0.0905	0.093	5.4	5.55	5.55	5.7	0
